rollout/ep_rew_mean,train/value_loss,train/approx_kl,train/std,time/fps,train/n_updates,train/entropy_loss,time/total_timesteps,train/clip_range,train/loss,time/time_elapsed,time/iterations,rollout/ep_len_mean,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction
-31.20015,0.1971046013524756,0.008691576,0.13490478694438934,2707,90,3.504328063130379,20480,0.1,0.07729160785675049,7,10,1000.0,3e-05,0.15884310007095337,-0.02400960822124034,0.336474609375
-8.101831799999998,0.5783120807260275,0.011237189,0.13489927351474762,2560,190,3.5053083136677743,40960,0.1,0.18798302114009857,15,20,1000.0,3e-05,0.338405966758728,-0.027383764655678534,0.37685546875
43.520155114754104,2.9347485467791556,0.013694542,0.134995236992836,2554,290,3.5020095705986023,61440,0.1,0.9491895437240601,24,30,1000.0,3e-05,0.7779107093811035,-0.023303849145304412,0.3615234375
69.42457827160493,4.0547684445977215,0.013982121,0.13455547392368317,2552,390,3.521284466981888,81920,0.1,1.4044746160507202,32,40,1000.0,3e-05,0.9358689785003662,-0.02082471513567725,0.39404296875
106.00606245999998,5.692810338735581,0.018745808,0.13423456251621246,2549,490,3.533587896078825,102400,0.1,2.606961250305176,40,50,1000.0,3e-05,0.9259260296821594,-0.019102589006070047,0.44169921875
184.10859111000002,17.528258967399598,0.016956018,0.13380350172519684,2481,590,3.5541894406080248,122880,0.1,10.25897216796875,49,60,1000.0,3e-05,0.9154952764511108,-0.01552305658988189,0.46171875
263.51607642000005,8.683145467936992,0.024612617,0.13353724777698517,2481,690,3.5648128971457482,143360,0.1,3.79168963432312,57,70,1000.0,3e-05,0.9341408610343933,-0.012498393596615642,0.5484375
354.24528494000003,10.909791912138463,0.025996659,0.1328384131193161,2490,790,3.5960543259978293,163840,0.1,5.438490867614746,65,80,1000.0,3e-05,0.9351718425750732,-0.01380444634705782,0.553076171875
476.06367367,14.81215086132288,0.037072,0.1325346976518631,2498,890,3.613793858885765,184320,0.1,7.020903587341309,73,90,1000.0,3e-05,0.8813318014144897,-0.0032710858577047475,0.633935546875
603.1664221899999,19.764718505740166,0.026421629,0.13187769055366516,2506,990,3.640282264351845,204800,0.1,9.44426441192627,81,100,1000.0,3e-05,0.7924333810806274,-0.012199260483612306,0.591943359375
732.06902193,19.792167788743974,0.025003225,0.13116367161273956,2511,1090,3.672225420176983,225280,0.1,9.69682788848877,89,110,1000.0,3e-05,0.7649692296981812,-0.010226346856507007,0.603173828125
865.8336310399999,31.16097173690796,0.033219934,0.13090236485004425,2517,1190,3.686093007028103,245760,0.1,14.769944190979004,97,120,1000.0,3e-05,0.8151331543922424,-0.008711904411029536,0.585302734375
976.2404593900001,21.305935856699943,0.045215003,0.1304098516702652,2521,1290,3.7077480599284174,266240,0.1,10.057010650634766,105,130,1000.0,3e-05,0.8035441637039185,-0.002886199072236195,0.642138671875
1053.38399452,21.488615450263023,0.038053848,0.13023532927036285,2525,1390,3.716173541545868,286720,0.1,13.48595142364502,113,140,1000.0,3e-05,0.7805850505828857,-0.001709838890019455,0.62119140625
1126.24303833,21.996262195706368,0.03748904,0.12967610359191895,2528,1490,3.74145942479372,307200,0.1,9.88086223602295,121,150,1000.0,3e-05,0.6881126761436462,-0.0038594463941990396,0.632080078125
1193.6689796599999,22.15931791961193,0.037821446,0.1294778436422348,2531,1590,3.7524744525551794,327680,0.1,9.119438171386719,129,160,1000.0,3e-05,0.8231818079948425,-0.001885093225428136,0.640625
1262.5315784599998,24.317870497703552,0.034929305,0.12885963916778564,2533,1690,3.7787572905421256,348160,0.1,11.435853004455566,137,170,1000.0,3e-05,0.7031773328781128,-0.007584059739019722,0.597900390625
