rollout/ep_rew_mean,train/value_loss,train/approx_kl,train/std,time/fps,train/n_updates,train/entropy_loss,time/total_timesteps,train/clip_range,train/loss,time/time_elapsed,time/iterations,rollout/ep_len_mean,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction
-31.03414995,0.40054529956541957,0.007824421,0.1349582076072693,2658,90,3.5019347012043,20480,0.1,0.16204264760017395,7,10,1000.0,3e-05,0.08144611120223999,-0.022804412574623713,0.318017578125
-15.79447045,0.6478251339867711,0.009851962,0.13453535735607147,2579,190,3.5209486067295073,40960,0.1,0.18311354517936707,15,20,1000.0,3e-05,0.12745624780654907,-0.026849296255386436,0.3568359375
16.455573721311474,10.904127489030362,0.009825319,0.13467922806739807,2538,290,3.5150628492236136,61440,0.1,4.312732219696045,24,30,1000.0,3e-05,0.32376354932785034,-0.02363247720350046,0.320361328125
72.0819848271605,30.756179025769235,0.008669226,0.13447758555412292,2515,390,3.524423226714134,81920,0.1,20.8563289642334,32,40,1000.0,3e-05,0.8524563908576965,-0.02177958701213356,0.30087890625
123.306556,33.975404638051984,0.0126860775,0.134300097823143,2507,490,3.533793667703867,102400,0.1,13.243207931518555,40,50,1000.0,3e-05,0.2989489436149597,-0.021858164077275432,0.402001953125
203.72254867,34.25165152549744,0.012120731,0.1341080665588379,2504,590,3.5403160877525806,122880,0.1,18.825824737548828,49,60,1000.0,3e-05,0.9469549655914307,-0.017181646203971467,0.40771484375
291.27917289,45.692324966192245,0.019388335,0.133391872048378,2501,690,3.570636284351349,143360,0.1,17.090126037597656,57,70,1000.0,3e-05,0.9396712779998779,-0.01567713010008447,0.4537109375
362.76065397000013,54.24754526019096,0.021314163,0.13335128128528595,2504,790,3.5770958796143533,163840,0.1,31.345176696777344,65,80,1000.0,3e-05,0.9320928454399109,-0.013417982173268683,0.48212890625
417.35236929999996,47.76011572182178,0.018306427,0.13313938677310944,2503,890,3.5865996912121774,184320,0.1,28.53487777709961,73,90,1000.0,3e-05,0.9261507391929626,-0.012836824535042979,0.49248046875
486.49359406,46.946798640489575,0.027109247,0.13268251717090607,2500,990,3.606049491465092,204800,0.1,27.428464889526367,81,100,1000.0,3e-05,0.9629650712013245,-0.007959043489245232,0.53515625
556.32041729,50.22247431278229,0.028278641,0.13212673366069794,2494,1090,3.6293589159846307,225280,0.1,21.613740921020508,90,110,1000.0,3e-05,0.282137930393219,-0.01118042410525959,0.56708984375
643.86452769,51.27092841267586,0.027640298,0.13172224164009094,2495,1190,3.6488032326102258,245760,0.1,19.228395462036133,98,120,1000.0,3e-05,0.2720188498497009,-0.011045959021430463,0.556005859375
746.9389572100001,145.2881014943123,0.02430899,0.1313900500535965,2496,1290,3.6648231118917467,266240,0.1,31.804319381713867,106,130,1000.0,3e-05,0.9344502687454224,-0.012744530351483263,0.477685546875
812.0347437900001,100.15509040355683,0.0207767,0.1311997026205063,2496,1390,3.673821118474007,286720,0.1,49.93567657470703,114,140,1000.0,3e-05,0.9519469738006592,-0.012625251097779256,0.500048828125
849.0043996200001,91.13956984877586,0.030599652,0.130862295627594,2497,1490,3.6874919101595878,307200,0.1,66.27257537841797,122,150,1000.0,3e-05,0.9190177917480469,-0.003582919815380592,0.5294921875
844.14206298,73.26612486243248,0.023191538,0.13096851110458374,2498,1590,3.68376874178648,327680,0.1,40.79450225830078,131,160,1000.0,3e-05,0.9557898640632629,-0.011388377002731431,0.56669921875
852.00870734,163.5048326253891,0.014947859,0.13079862296581268,2498,1690,3.6914203226566316,348160,0.1,63.14889907836914,139,170,1000.0,3e-05,0.9392156600952148,-0.015638869666145184,0.46328125
840.19418783,150.6073845386505,0.022588382,0.1304793506860733,2495,1790,3.7047814175486566,368640,0.1,114.64871978759766,147,180,1000.0,3e-05,0.906208336353302,-0.008243135869270191,0.552880859375
843.0105622799998,136.37935582399368,0.024010293,0.1305176317691803,2497,1890,3.704089219868183,389120,0.1,58.710227966308594,155,190,1000.0,3e-05,0.9385889768600464,-0.010514295106986538,0.533056640625
913.5014395100002,174.38684554100035,0.028140593,0.13018019497394562,2497,1990,3.7205912128090857,409600,0.1,75.44803619384766,163,200,1000.0,3e-05,0.7457119822502136,-0.006743838038528338,0.583984375
1033.7506045700002,182.17027965784072,0.01772967,0.12996073067188263,2499,2090,3.7316041380167007,430080,0.1,104.8185806274414,172,210,1000.0,3e-05,0.8966946601867676,-0.012380814262724017,0.52939453125
1097.0485392799999,239.82451550960542,0.020567857,0.1296786516904831,2501,2190,3.742875988781452,450560,0.1,185.79063415527344,180,220,1000.0,3e-05,0.794360876083374,-0.011967922105395701,0.522021484375
1139.8881915,342.07171268463134,0.017624449,0.12968973815441132,2502,2290,3.742736729979515,471040,0.1,217.64047241210938,188,230,1000.0,3e-05,0.8190854787826538,-0.011547588082612492,0.519677734375
1235.5904683999997,79.7016996383667,0.02679976,0.1294020563364029,2503,2390,3.7563740417361258,491520,0.1,33.79662322998047,196,240,1000.0,3e-05,0.9656789302825928,-0.012899640455725603,0.5810546875
1281.4919242299998,318.3892372369766,0.017951384,0.1292019933462143,2502,2490,3.7675180718302728,512000,0.1,58.82489776611328,204,250,1000.0,3e-05,0.8716460466384888,-0.011336623805982526,0.49736328125
1300.9132792700002,193.38361908197402,0.03027787,0.12887194752693176,2503,2590,3.7796326518058776,532480,0.1,45.9547233581543,212,260,1000.0,3e-05,0.9429277181625366,-0.007480970793403685,0.545068359375
1346.9201304699995,211.78520469665528,0.027293384,0.1284836232662201,2503,2690,3.800102876126766,552960,0.1,23.48860740661621,220,270,1000.0,3e-05,0.9519686698913574,-0.006901638329145499,0.545263671875
1400.7491156899998,89.89657802581787,0.03915471,0.1282925307750702,2504,2790,3.8078388050198555,573440,0.1,44.273494720458984,228,280,1000.0,3e-05,0.4294843077659607,-9.502492612227798e-05,0.63662109375
1409.21221839,74.89450944662094,0.03962005,0.12829989194869995,2505,2890,3.808043646812439,593920,0.1,29.34379005432129,237,290,1000.0,3e-05,0.4443082809448242,-0.000794028677046299,0.631787109375
1436.0106261699996,99.12582072019578,0.02998688,0.1280282884836197,2505,2990,3.8207484424114226,614400,0.1,44.0859260559082,245,300,1000.0,3e-05,0.46747052669525146,-0.0049288980255369095,0.60234375
1479.55302861,60.349732381105426,0.031171892,0.12823042273521423,2506,3090,3.8129861444234847,634880,0.1,24.54686164855957,253,310,1000.0,3e-05,0.5324920415878296,-0.00023872163947089576,0.623583984375
