rollout/ep_rew_mean,train/value_loss,train/approx_kl,train/std,time/fps,train/n_updates,train/entropy_loss,time/total_timesteps,train/clip_range,train/loss,time/time_elapsed,time/iterations,rollout/ep_len_mean,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction
-16.2770241,0.31382906464859844,0.018862156,0.1347411721944809,2868,90,3.5113672360777857,20480,0.2,0.25506091117858887,7,10,1000.0,2.5e-05,0.13983243703842163,-0.04058865990955383,0.21533203125
66.764169025,3.3516568269580604,0.028118154,0.13455291092395782,2771,190,3.522015596926212,40960,0.2,2.144089698791504,14,20,1000.0,2.5e-05,0.6593260765075684,-0.048143597441958265,0.254052734375
109.74804529508198,4.220496391505003,0.029744036,0.13420434296131134,2743,290,3.5357519567012785,61440,0.2,3.626417636871338,22,30,1000.0,2.5e-05,0.8270331621170044,-0.04526281020225724,0.29033203125
158.6836617160494,5.422616575658322,0.034571476,0.1335103064775467,2730,390,3.566658931970596,81920,0.2,5.595664024353027,29,40,1000.0,2.5e-05,0.7444612383842468,-0.04483728929772042,0.326708984375
235.92936593999994,8.636292093992234,0.03611906,0.13284653425216675,2723,490,3.596174131333828,102400,0.2,7.6372761726379395,37,50,1000.0,2.5e-05,0.8203492164611816,-0.0422287405031966,0.37353515625
363.1747789699999,20.392042571306227,0.03855665,0.13224758207798004,2722,590,3.6242158681154253,122880,0.2,20.66537094116211,45,60,1000.0,2.5e-05,0.5983519554138184,-0.03778025394567521,0.353466796875
482.4994221200001,18.37314555346966,0.043754984,0.13148055970668793,2718,690,3.6550171703100203,143360,0.2,14.698751449584961,52,70,1000.0,2.5e-05,0.7664691209793091,-0.03988539736747043,0.3591796875
630.5778711400001,20.90300794839859,0.04016757,0.13044187426567078,2717,790,3.7058928057551386,163840,0.2,12.59646224975586,60,80,1000.0,2.5e-05,0.6878834962844849,-0.03434628866089042,0.361669921875
797.03660685,23.660920137166976,0.040540278,0.1297808289527893,2714,890,3.7367209926247598,184320,0.2,19.73937225341797,67,90,1000.0,2.5e-05,0.8521673083305359,-0.034462960279779506,0.412255859375
941.4402771700001,30.08519231081009,0.04951975,0.12897606194019318,2716,990,3.7769829288125036,204800,0.2,24.093175888061523,75,100,1000.0,2.5e-05,0.7780894041061401,-0.03479289471142692,0.415478515625
1062.1308646799998,37.071128219366074,0.04970229,0.12851516902446747,2717,1090,3.7967869341373444,225280,0.2,31.130578994750977,82,110,1000.0,2.5e-05,0.8568834066390991,-0.030509271647315473,0.42373046875
1149.08659529,35.807189744710925,0.050350226,0.12768739461898804,2713,1190,3.8337136536836622,245760,0.2,36.79799270629883,90,120,1000.0,2.5e-05,0.5250376462936401,-0.02746660281554796,0.4380859375
1243.89806196,41.367957186698916,0.04337822,0.1273745745420456,2714,1290,3.8504653647542,266240,0.2,34.57582473754883,98,130,1000.0,2.5e-05,0.8733247518539429,-0.031686768557119646,0.43955078125
1327.2883437300002,42.15251703858375,0.046669304,0.12687599658966064,2714,1390,3.874584686756134,286720,0.2,36.62725067138672,105,140,1000.0,2.5e-05,0.8737872242927551,-0.024460111012740527,0.44052734375
1383.57706802,38.865310966968536,0.045643374,0.12651321291923523,2711,1490,3.8928220927715302,307200,0.2,36.98373031616211,113,150,1000.0,2.5e-05,0.8430964946746826,-0.013019326876383274,0.459033203125
1460.03815101,49.37820074558258,0.05351638,0.1261969953775406,2711,1590,3.9065311029553413,327680,0.2,50.81604766845703,120,160,1000.0,2.5e-05,0.9594598412513733,-0.02795634210924618,0.45302734375
1501.79190623,45.759686779975894,0.05692582,0.1262369304895401,2710,1690,3.90460866689682,348160,0.2,42.477821350097656,128,170,1000.0,2.5e-05,0.9824334383010864,-0.026430545313633046,0.474755859375
1541.1318594299996,51.73251108527184,0.05973013,0.12557891011238098,2710,1790,3.9351557180285455,368640,0.2,43.01228332519531,135,180,1000.0,2.5e-05,0.9468961954116821,-0.028668622762779705,0.478662109375
1591.6823141,55.67677350044251,0.059528068,0.12490492314100266,2711,1890,3.9670982003211974,389120,0.2,40.58693313598633,143,190,1000.0,2.5e-05,0.8682096004486084,-0.0216423956095241,0.47216796875
1614.2471427600003,36.18024038672447,0.06401047,0.12454956024885178,2712,1990,3.9866563782095907,409600,0.2,34.95103454589844,151,200,1000.0,2.5e-05,0.7581169605255127,-0.018762176488235128,0.51787109375
1697.2358872200002,67.3538189649582,0.047967646,0.12417934089899063,2711,2090,4.006154419481755,430080,0.2,54.907684326171875,158,210,1000.0,2.5e-05,0.9122840762138367,-0.022644726576982067,0.449462890625
1833.0061279900003,78.21670013666153,0.04580658,0.12385054677724838,2707,2190,4.0199317038059235,450560,0.2,88.92274475097656,166,220,1000.0,2.5e-05,0.8961769342422485,-0.030957142917031888,0.419970703125
1922.4249655500003,49.15167238712311,0.062381547,0.12329374998807907,2704,2290,4.048086602985859,471040,0.2,44.03874588012695,174,230,1000.0,2.5e-05,0.7298693656921387,-0.014317664905684068,0.491748046875
2033.91622119,62.64037739038467,0.048855625,0.1230887770652771,2703,2390,4.060034178197384,491520,0.2,59.965702056884766,181,240,1000.0,2.5e-05,0.8780732750892639,-0.017252177560294513,0.44169921875
2112.44469096,75.32522376775742,0.059443876,0.1227470338344574,2699,2490,4.074749277532101,512000,0.2,111.19670104980469,189,250,1000.0,2.5e-05,0.8425287008285522,-0.02967434136371594,0.41162109375
2142.93792276,55.4786554813385,0.05794321,0.12256412953138351,2694,2590,4.08583417981863,532480,0.2,55.214473724365234,197,260,1000.0,2.5e-05,0.8639814853668213,-0.019913808337878435,0.484765625
2124.43015885,77.8142433643341,0.06487685,0.12235000729560852,2693,2690,4.094229812920093,552960,0.2,55.22309112548828,205,270,1000.0,2.5e-05,0.8256050944328308,-0.02746238585386891,0.46611328125
2141.6882082800003,56.78488672375679,0.061937958,0.12190362066030502,2695,2790,4.116560369729996,573440,0.2,25.31351661682129,212,280,1000.0,2.5e-05,0.8518071174621582,-0.021145421930123122,0.500048828125
2168.8813546300003,44.1560876250267,0.05822216,0.12155409902334213,2695,2890,4.1361392304301265,593920,0.2,43.67019271850586,220,290,1000.0,2.5e-05,0.8699364066123962,-0.015426946998923085,0.488330078125
2229.48818886,64.53437696695327,0.0519234,0.12121200561523438,2695,2990,4.154109559953213,614400,0.2,43.41181564331055,227,300,1000.0,2.5e-05,0.8868605494499207,-0.02160938979650382,0.460888671875
2309.9063811900005,83.45673373937606,0.053947084,0.12097535282373428,2695,3090,4.165744036436081,634880,0.2,113.5919189453125,235,310,1000.0,2.5e-05,0.828873872756958,-0.014222957150195725,0.494677734375
2377.3195237099994,69.2358185827732,0.0503261,0.12066446989774704,2695,3190,4.184015512466431,655360,0.2,94.00204467773438,243,320,1000.0,2.5e-05,0.8350287675857544,-0.018961736648634542,0.48662109375
2422.8635229399997,62.60265564918518,0.061173555,0.12047936767339706,2696,3290,4.190703624486924,675840,0.2,67.73113250732422,250,330,1000.0,2.5e-05,0.8708961009979248,-0.023012674612982665,0.482275390625
2426.9977035499996,63.13190108537674,0.07010154,0.12031477689743042,2696,3390,4.201229281723499,696320,0.2,43.40044021606445,258,340,1000.0,2.5e-05,0.8173484802246094,-0.01021800120070111,0.524951171875
2407.19225779,24.80402627289295,0.11143643,0.12010300904512405,2696,3490,4.208803716301918,716800,0.2,34.48394012451172,265,350,1000.0,2.5e-05,0.6915906667709351,0.005877760602743365,0.59599609375
2415.9268516499997,89.30684920549393,0.059760805,0.1198897585272789,2696,3590,4.219190895557404,737280,0.2,95.16658782958984,273,360,1000.0,2.5e-05,0.8785708546638489,-0.019458161457441746,0.465283203125
2352.82768525,94.34637429714203,0.055661432,0.11957480758428574,2696,3690,4.237007673084736,757760,0.2,76.73818969726562,280,370,1000.0,2.5e-05,0.8725948333740234,-0.011656046552525367,0.50009765625
2359.98434839,85.32095371484756,0.07112245,0.11941870301961899,2696,3790,4.246859057247638,778240,0.2,66.3115463256836,288,380,1000.0,2.5e-05,0.8850272297859192,-0.020486394918407314,0.46806640625
2286.09571003,101.40025728344918,0.08362608,0.11935633420944214,2696,3890,4.251161412894726,798720,0.2,139.279541015625,296,390,1000.0,2.5e-05,0.973439633846283,-0.014537737015052699,0.5099609375
2298.8680030000005,116.12136359214783,0.04927866,0.11913833767175674,2696,3990,4.262985929846764,819200,0.2,65.32640075683594,303,400,1000.0,2.5e-05,0.8164470195770264,-0.023233007310773247,0.448193359375
2276.9768119699997,96.83928641080857,0.058441754,0.11888020485639572,2697,4090,4.274921874701977,839680,0.2,73.46480560302734,311,410,1000.0,2.5e-05,0.9739020466804504,-0.017441625689389183,0.499072265625
2301.45926646,108.23756059408188,0.05040422,0.11865311861038208,2697,4190,4.287824442982673,860160,0.2,67.4215316772461,318,420,1000.0,2.5e-05,0.8415365219116211,-0.015825212735217066,0.4673828125
2342.13182644,108.35846318006516,0.06750304,0.11846095323562622,2698,4290,4.298904436826706,880640,0.2,180.73548889160156,326,430,1000.0,2.5e-05,0.8418918251991272,-0.013674356581759639,0.50302734375
2341.33440928,81.44245331287384,0.06987343,0.11840973049402237,2698,4390,4.302010828256607,901120,0.2,88.20541381835938,333,440,1000.0,2.5e-05,0.8459410667419434,-0.011598226468777284,0.522314453125
2354.45140682,54.620161324739456,0.07326734,0.11823192983865738,2698,4490,4.311757379770279,921600,0.2,38.529903411865234,341,450,1000.0,2.5e-05,0.7790449261665344,-0.01696590720239328,0.51181640625
2433.94019147,90.31219460964203,0.060268164,0.11804836988449097,2698,4590,4.319330935180187,942080,0.2,144.0569610595703,349,460,1000.0,2.5e-05,0.8835722804069519,-0.02258623076340882,0.456591796875
2495.43571062,96.52689918875694,0.051348776,0.11799857020378113,2698,4690,4.3235778450965885,962560,0.2,155.5935821533203,356,470,1000.0,2.5e-05,0.8315545320510864,-0.01603222805133555,0.479150390625
2576.4528824599997,50.13111262321472,0.07871012,0.11797215789556503,2698,4790,4.325244344770908,983040,0.2,99.19115447998047,364,480,1000.0,2.5e-05,0.8891057968139648,-0.007965307422273327,0.536767578125
2642.5555309499996,56.528114926815036,0.057331167,0.1178060844540596,2698,4890,4.335189455747605,1003520,0.2,32.69105529785156,371,490,1000.0,2.5e-05,0.8326395750045776,-0.0033278463699389247,0.516259765625
2659.15907736,114.04197473526001,0.05612846,0.11765915155410767,2698,4990,4.342359833419323,1024000,0.2,155.55886840820312,379,500,1000.0,2.5e-05,0.8506021499633789,-0.022976606120937503,0.427490234375
