rollout/ep_rew_mean,train/value_loss,train/approx_kl,train/std,time/fps,train/n_updates,train/entropy_loss,time/total_timesteps,train/clip_range,train/loss,time/time_elapsed,time/iterations,rollout/ep_len_mean,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction
-17.48218645,0.3305719675961882,0.01848609,0.13457459211349487,3028,90,3.518180365860462,20480,0.2,0.11658329516649246,6,10,1000.0,2.5e-05,0.11950165033340454,-0.03966085644788109,0.207861328125
49.54454942499999,5.448668809235096,0.021617375,0.13441486656665802,2897,190,3.5274225011467935,40960,0.2,3.8453049659729004,14,20,1000.0,2.5e-05,0.41800302267074585,-0.04407835460733622,0.23369140625
79.22503963934426,7.59604870006442,0.02583033,0.13438920676708221,2851,290,3.52857269346714,61440,0.2,2.732729911804199,21,30,1000.0,2.5e-05,0.8881247639656067,-0.043366585628245954,0.2580078125
126.45670134567901,13.69366129487753,0.034697987,0.13390684127807617,2831,390,3.5497112333774568,81920,0.2,6.186455726623535,28,40,1000.0,2.5e-05,0.7570281028747559,-0.044938500056741756,0.294775390625
203.81245557999998,23.86130394637585,0.039006684,0.13356904685497284,2827,490,3.5636281579732896,102400,0.2,9.356546401977539,36,50,1000.0,2.5e-05,0.5312634110450745,-0.04235210450278828,0.39326171875
320.88190099,30.949455481767654,0.048046988,0.13308213651180267,2835,590,3.5845387130975723,122880,0.2,18.6200008392334,43,60,1000.0,2.5e-05,0.4949149489402771,-0.03864182177640032,0.389306640625
436.96018258000004,31.441659498214722,0.04576156,0.13285930454730988,2817,690,3.596213211119175,143360,0.2,11.976414680480957,50,70,1000.0,2.5e-05,0.5341377854347229,-0.03381408485583961,0.412890625
544.81556386,95.30973243713379,0.040897585,0.13244964182376862,2826,790,3.615991522371769,163840,0.2,25.441577911376953,57,80,1000.0,2.5e-05,0.9104330539703369,-0.03836360051063821,0.35087890625
609.62531662,75.9407403588295,0.06341928,0.13225796818733215,2835,890,3.6253574416041374,184320,0.2,34.201480865478516,65,90,1000.0,2.5e-05,0.43693476915359497,-0.03378295660659205,0.448583984375
663.2874611099999,89.8922337770462,0.0479488,0.13181863725185394,2834,990,3.64309603869915,204800,0.2,35.97433853149414,72,100,1000.0,2.5e-05,0.9442192316055298,-0.03810498083767015,0.40283203125
714.04774122,46.70939935445786,0.056847475,0.13147257268428802,2832,1090,3.6585224121809006,225280,0.2,22.731435775756836,79,110,1000.0,2.5e-05,0.3426886796951294,-0.035327702018548734,0.4767578125
779.87320912,59.13820983767509,0.050760962,0.13098742067813873,2841,1190,3.6805760115385056,245760,0.2,22.21213150024414,86,120,1000.0,2.5e-05,0.6026003956794739,-0.03820989184168866,0.455517578125
809.7021095200001,75.01654462814331,0.05469592,0.13095469772815704,2842,1290,3.6844316378235815,266240,0.2,31.662084579467773,93,130,1000.0,2.5e-05,0.43448013067245483,-0.03427426986163482,0.449951171875
891.4338112099998,80.87763882875443,0.05423979,0.13049514591693878,2830,1390,3.7039893880486487,286720,0.2,27.978534698486328,101,140,1000.0,2.5e-05,0.6223957538604736,-0.034273357124766334,0.44951171875
939.1361694800001,84.4874990940094,0.056236707,0.1301201730966568,2830,1490,3.7207812666893005,307200,0.2,53.08085632324219,108,150,1000.0,2.5e-05,0.5933558940887451,-0.03579530596616678,0.448193359375
983.6330095300001,75.73362572193146,0.058005102,0.130308598279953,2820,1590,3.713910995423794,327680,0.2,31.97456932067871,116,160,1000.0,2.5e-05,0.47129952907562256,-0.0369516094084247,0.461083984375
1008.9878947199999,84.01216291189193,0.05798534,0.12994742393493652,2823,1690,3.7284386843442916,348160,0.2,42.06513595581055,123,170,1000.0,2.5e-05,0.4114260673522949,-0.03815735050302464,0.467431640625
1103.1270783100001,79.99812300205231,0.05732704,0.1297677457332611,2822,1790,3.7384834796190263,368640,0.2,36.060035705566406,130,180,1000.0,2.5e-05,0.5869970321655273,-0.04167831605882384,0.45673828125
1152.7676887500002,80.36868971586227,0.04478625,0.1296289712190628,2823,1890,3.74409469217062,389120,0.2,33.32172393798828,137,190,1000.0,2.5e-05,0.5519242286682129,-0.0321308111626422,0.444677734375
1188.52049867,101.23480613231659,0.053194456,0.12949948012828827,2822,1990,3.7514696076512335,409600,0.2,40.342403411865234,145,200,1000.0,2.5e-05,0.671752393245697,-0.03771130620589247,0.436083984375
1237.9424857,65.89079018235206,0.061911322,0.12944184243679047,2813,2090,3.7531838953495025,430080,0.2,15.07652473449707,152,210,1000.0,2.5e-05,0.6102787256240845,-0.029113493586191908,0.47919921875
1250.2672282300002,114.68839384317398,0.04889396,0.1291339248418808,2816,2190,3.767349711060524,450560,0.2,55.29325485229492,159,220,1000.0,2.5e-05,0.6974503993988037,-0.0335069811611902,0.448095703125
1224.6033746700002,51.73981152176857,0.06041099,0.12881802022457123,2821,2290,3.7812827587127686,471040,0.2,21.941476821899414,166,230,1000.0,2.5e-05,0.4483007788658142,-0.028964964151964524,0.512548828125
