rollout/ep_rew_mean,train/value_loss,train/approx_kl,train/std,time/fps,train/n_updates,train/entropy_loss,time/total_timesteps,train/clip_range,train/loss,time/time_elapsed,time/iterations,rollout/ep_len_mean,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction
-15.592532499999999,0.37132052052766085,0.019296825,0.13458718359470367,2856,90,3.5176986902952194,20480,0.2,0.280270516872406,7,10,1000.0,3e-05,0.15299737453460693,-0.043080754124457596,0.226513671875
65.613109475,5.316547255218029,0.02313016,0.13424697518348694,2723,190,3.537304165959358,40960,0.2,3.644284963607788,15,20,1000.0,3e-05,0.44190800189971924,-0.042236119546578264,0.229150390625
99.51165726229507,7.343195505440235,0.03230118,0.1341017335653305,2700,290,3.5406203761696817,61440,0.2,4.4229302406311035,22,30,1000.0,3e-05,0.6553326845169067,-0.04498441551695578,0.31943359375
170.17747100000003,19.282651948928834,0.039061204,0.13378699123859406,2712,390,3.5542611822485926,81920,0.2,18.35696029663086,30,40,1000.0,3e-05,0.4479166269302368,-0.044595039371051824,0.3708984375
242.99207589000005,49.45482497215271,0.044352572,0.13350051641464233,2711,490,3.5679777055978774,102400,0.2,55.32790756225586,37,50,1000.0,3e-05,0.525908350944519,-0.039629272260935974,0.369580078125
352.04811215999996,37.72029559314251,0.05800365,0.13321402668952942,2683,590,3.5806967675685883,122880,0.2,33.893287658691406,45,60,1000.0,3e-05,0.5111366510391235,-0.03737907345348503,0.461083984375
428.95597221,76.42694095373153,0.05644453,0.132521852850914,2674,690,3.611188869178295,143360,0.2,66.51018524169922,53,70,1000.0,3e-05,0.9079232215881348,-0.03325904025114142,0.412255859375
494.7571251300001,56.6957433283329,0.07999042,0.13244323432445526,2647,790,3.6180343091487885,163840,0.2,55.864803314208984,61,80,1000.0,3e-05,0.9496108293533325,-0.03460445509117562,0.509033203125
533.79132415,74.11404494047164,0.060239997,0.1320418417453766,2642,890,3.633694139122963,184320,0.2,40.05107116699219,69,90,1000.0,3e-05,0.9351772665977478,-0.037347381803556345,0.4720703125
477.08536584999996,122.40031975507736,0.05494536,0.13181625306606293,2635,990,3.6442695051431655,204800,0.2,149.93869018554688,77,100,1000.0,3e-05,0.9715306758880615,-0.03314484238653677,0.451220703125
369.54278442,76.95897541046142,0.07669671,0.13215267658233643,2630,1090,3.6313700303435326,225280,0.2,101.91722106933594,85,110,1000.0,3e-05,0.9683490991592407,-0.02025185102247633,0.549072265625
308.33148948,110.42858514785766,0.07559809,0.13216732442378998,2630,1190,3.6272725641727446,245760,0.2,89.56690979003906,93,120,1000.0,3e-05,0.9622575640678406,-0.03542707411688752,0.479638671875
254.40529468,99.73434764146805,0.07818727,0.13244600594043732,2638,1290,3.6141313552856444,266240,0.2,97.35952758789062,100,130,1000.0,3e-05,0.9628111124038696,-0.029555771619197913,0.5044921875
177.3662897,117.86011130809784,0.06037978,0.13234113156795502,2646,1390,3.6207216873764994,286720,0.2,87.32154083251953,108,140,1000.0,3e-05,0.968587338924408,-0.03787228815781418,0.506103515625
217.84983552999998,101.92998421192169,0.08895899,0.13239015638828278,2650,1490,3.6178448662161826,307200,0.2,138.62266540527344,115,150,1000.0,3e-05,0.9728378653526306,-0.030114554380998016,0.498095703125
278.48135738,160.56685695648193,0.047642544,0.13244479894638062,2654,1590,3.614453001320362,327680,0.2,145.23020935058594,123,160,1000.0,3e-05,0.9428630471229553,-0.03734275815368164,0.40908203125
333.91420274000006,69.86517716646195,0.08242634,0.13224434852600098,2661,1690,3.6269762009382247,348160,0.2,50.84922409057617,130,170,1000.0,3e-05,0.9537646770477295,-0.022118727365159428,0.553564453125
373.49953781999994,123.08894767761231,0.052922033,0.13213889300823212,2662,1790,3.6279244244098665,368640,0.2,155.33152770996094,138,180,1000.0,3e-05,0.9664055109024048,-0.03809623823617585,0.43720703125
489.79417326000004,87.22067118883133,0.06109143,0.13210834562778473,2663,1890,3.6324517354369164,389120,0.2,82.14378356933594,146,190,1000.0,3e-05,0.9682565331459045,-0.031195637991186232,0.487939453125
600.0509989999999,107.72126642465591,0.049922075,0.1322280317544937,2665,1990,3.626872183382511,409600,0.2,83.10260009765625,153,200,1000.0,3e-05,0.6564494371414185,-0.034229030655114914,0.451318359375
716.19794687,65.15474516153336,0.06597849,0.13214139640331268,2662,2090,3.628869691491127,430080,0.2,64.61033630371094,161,210,1000.0,3e-05,0.7639012336730957,-0.027045546163572,0.514794921875
807.7204584700002,76.87867118120194,0.06223925,0.13190089166164398,2666,2190,3.641059699654579,450560,0.2,90.02312469482422,168,220,1000.0,3e-05,0.43472379446029663,-0.028824219820671716,0.504833984375
897.5904187299998,88.46578598618507,0.083711386,0.131450816988945,2666,2290,3.658969634771347,471040,0.2,68.28573608398438,176,230,1000.0,3e-05,0.9682245850563049,-0.025101358379470185,0.501513671875
894.1498018100001,77.16806901693344,0.085283354,0.13150395452976227,2666,2390,3.659002383053303,491520,0.2,59.559600830078125,184,240,1000.0,3e-05,0.9833382964134216,-0.03164134801772889,0.51103515625
898.54647266,82.24908009767532,0.07767783,0.1312718391418457,2668,2490,3.6703295379877092,512000,0.2,115.42382049560547,191,250,1000.0,3e-05,0.6510790586471558,-0.02786038833728526,0.501708984375
894.5606199900001,78.26574364900588,0.061565973,0.13098667562007904,472,2590,3.6827522307634353,532480,0.2,64.5564956665039,1126,260,1000.0,3e-05,0.5450997352600098,-0.03128533996059559,0.46962890625
899.75095452,48.93469889163971,0.27236363,0.13089559972286224,487,2690,3.686102253198624,552960,0.2,44.98445510864258,1134,270,1000.0,3e-05,0.52759850025177,0.01740022327576298,0.61298828125
902.9737623899999,56.33362616300583,0.074711435,0.1304440051317215,502,2790,3.7054049760103225,573440,0.2,55.91344451904297,1141,280,1000.0,3e-05,0.5877883434295654,-0.027124260470736773,0.511572265625
970.3008082700002,75.20331910252571,0.06767256,0.1302790641784668,516,2890,3.716748708486557,593920,0.2,41.72529602050781,1149,290,1000.0,3e-05,0.9509406685829163,-0.03141054319858085,0.4736328125
1010.0854703800001,83.46271235942841,0.05625728,0.12995342910289764,531,2990,3.7290860876441,614400,0.2,65.90782928466797,1156,300,1000.0,3e-05,0.6090479493141174,-0.03686969645204954,0.465478515625
993.9718059900002,67.58741056919098,0.06483016,0.13013391196727753,545,3090,3.7211078241467477,634880,0.2,108.64043426513672,1164,310,1000.0,3e-05,0.7034651041030884,-0.03339301827072631,0.47802734375
1007.67016526,63.550418043136595,0.069017336,0.12996165454387665,415,3190,3.730417715013027,655360,0.2,77.39978790283203,1577,320,1000.0,3e-05,0.41140472888946533,-0.028414997272193432,0.49931640625
1076.96715441,63.10407035350799,0.08891045,0.1300811618566513,426,3290,3.7245476275682448,675840,0.2,80.72002410888672,1585,330,1000.0,3e-05,0.564055860042572,-0.03454159392567817,0.49892578125
