rollout/ep_rew_mean,train/value_loss,train/approx_kl,train/std,time/fps,train/n_updates,train/entropy_loss,time/total_timesteps,train/clip_range,train/loss,time/time_elapsed,time/iterations,rollout/ep_len_mean,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction
-31.055835350000002,0.2145410768687725,0.008332773,0.1347825676202774,2770,90,3.5097079828381537,20480,0.1,0.09196595102548599,7,10,1000.0,3e-05,0.16228634119033813,-0.02331720776419388,0.331005859375
-7.065535049999999,0.8554566092789173,0.014447469,0.13481245934963226,2671,190,3.5088327527046204,40960,0.1,0.2729233503341675,15,20,1000.0,3e-05,0.2947494387626648,-0.02675132777658291,0.384375
75.36000350819673,12.884610250592232,0.011152947,0.13504385948181152,2643,290,3.4987902574241163,61440,0.1,6.17194128036499,23,30,1000.0,3e-05,0.5788209438323975,-0.022562265700253194,0.3490234375
104.65786001234568,10.631803007423878,0.01182314,0.13502509891986847,2622,390,3.502164176851511,81920,0.1,4.712522983551025,31,40,1000.0,3e-05,0.9325815439224243,-0.019526042952202262,0.347021484375
127.18344745000002,2.8458334540948274,0.02162452,0.13445772230625153,2614,490,3.524510942399502,102400,0.1,1.774165391921997,39,50,1000.0,3e-05,0.9112066030502319,-0.015221576028852723,0.491748046875
204.47078748999996,20.542059883475304,0.015286982,0.13422240316867828,2610,590,3.5366412162780763,122880,0.1,5.759961128234863,47,60,1000.0,3e-05,0.957560658454895,-0.016822917739045807,0.44404296875
307.41213571000003,25.832423070073126,0.025997635,0.1339738667011261,2607,690,3.5468607157468797,143360,0.1,8.91730785369873,54,70,1000.0,3e-05,0.9509916305541992,-0.012430340840364807,0.508447265625
404.49056343000007,30.14000917673111,0.022902768,0.13370941579341888,2606,790,3.5597280085086824,163840,0.1,11.716428756713867,62,80,1000.0,3e-05,0.9718558192253113,-0.013925929530523717,0.504541015625
542.58237902,31.856010735034943,0.030056078,0.13348190486431122,2605,890,3.568984830379486,184320,0.1,20.80545997619629,70,90,1000.0,3e-05,0.3845224380493164,-0.008307733360561542,0.574560546875
645.4375990700001,71.71857113242149,0.016655488,0.13299115002155304,2606,990,3.590950758755207,204800,0.1,41.317413330078125,78,100,1000.0,3e-05,0.9551982879638672,-0.014206412663043011,0.5103515625
756.7335718899999,56.42029193043709,0.02135339,0.13250315189361572,2605,1090,3.6120075806975365,225280,0.1,33.67063903808594,86,110,1000.0,3e-05,0.9736725687980652,-0.011709824358695187,0.54150390625
858.4718161100001,45.558049046993254,0.027678318,0.13220450282096863,2605,1190,3.628455621004105,245760,0.1,19.060680389404297,94,120,1000.0,3e-05,0.9064396619796753,-0.010092881091986783,0.576806640625
914.99701924,118.18142697811126,0.017858882,0.13197170197963715,2605,1290,3.638864901661873,266240,0.1,34.41896438598633,102,130,1000.0,3e-05,0.9256918430328369,-0.013732319590053521,0.490478515625
962.7197936999999,54.97804697751999,0.026253702,0.13151893019676208,2605,1390,3.6592421546578406,286720,0.1,45.8426399230957,110,140,1000.0,3e-05,0.9761386513710022,-0.00945184320298722,0.570263671875
1080.85830699,37.53691848516464,0.023951158,0.13106657564640045,2606,1490,3.6789580553770067,307200,0.1,14.47312068939209,117,150,1000.0,3e-05,0.9873586297035217,-0.00925688340794295,0.58740234375
1152.7591140099998,240.40001604557037,0.012097827,0.1305425614118576,2606,1590,3.7033936485648153,327680,0.1,41.55542755126953,125,160,1000.0,3e-05,0.9480951428413391,-0.014747630270721856,0.448681640625
1195.7334294100003,97.33945504426956,0.02385146,0.13012760877609253,2607,1690,3.7222952410578727,348160,0.1,27.801864624023438,133,170,1000.0,3e-05,0.9630975127220154,-0.006748106132727116,0.56220703125
1296.41544797,140.5995261311531,0.024453428,0.12994132936000824,2607,1790,3.732086054980755,368640,0.1,55.49800109863281,141,180,1000.0,3e-05,0.8917473554611206,-0.014648564130766317,0.55537109375
1374.2151646599998,43.41293966770172,0.047402576,0.1297503113746643,2607,1890,3.739887183904648,389120,0.1,22.06756591796875,149,190,1000.0,3e-05,0.504562497138977,0.011540748437982983,0.692724609375
1428.4052845500003,35.462336206436156,0.03486553,0.1295463889837265,2608,1990,3.7493731647729875,409600,0.1,17.996234893798828,157,200,1000.0,3e-05,0.580748438835144,-0.0026268542918842287,0.6193359375
1509.5582140500003,142.40537722110747,0.018730447,0.129063218832016,2607,2090,3.7727834403514864,430080,0.1,63.73814010620117,164,210,1000.0,3e-05,0.9387955665588379,-0.013117869346751831,0.515283203125
1595.6358219500003,44.034814769029616,0.02915552,0.12877702713012695,2607,2190,3.7849340200424195,450560,0.1,23.84844398498535,172,220,1000.0,3e-05,0.47323036193847656,-0.000379170777159743,0.645849609375
1653.90613901,110.49795860052109,0.019924918,0.12871664762496948,2607,2290,3.790479899942875,471040,0.1,69.72138977050781,180,230,1000.0,3e-05,0.968228816986084,-0.013376437494298444,0.5171875
1688.0166330599998,93.9415196299553,0.030631414,0.1285560429096222,2608,2390,3.796780489385128,491520,0.1,27.39438819885254,188,240,1000.0,3e-05,0.8804206252098083,-0.006002424025791697,0.607177734375
1675.8161479300002,171.52156267166137,0.019970227,0.1284654289484024,2608,2490,3.8018910735845566,512000,0.1,78.38167572021484,196,250,1000.0,3e-05,0.9366916418075562,-0.014844853617250919,0.530712890625
1694.0382523,89.5232949912548,0.03635805,0.12839798629283905,2608,2590,3.803362473845482,532480,0.1,53.71376037597656,204,260,1000.0,3e-05,0.9039227366447449,0.0012218638570629992,0.646435546875
1693.9742694700003,302.9242579936981,0.01707036,0.1281207948923111,2608,2690,3.8173235222697257,552960,0.1,137.27772521972656,211,270,1000.0,3e-05,0.9239258766174316,-0.01559339717932744,0.48779296875
1736.3771908099998,107.40747230052948,0.033023544,0.1273813396692276,2608,2790,3.8525865122675897,573440,0.1,58.3018798828125,219,280,1000.0,3e-05,0.9430739283561707,-0.0015192292659776286,0.630517578125
1794.53405587,108.40792812108994,0.03400656,0.12699739634990692,2607,2890,3.871446654200554,593920,0.1,69.82910919189453,227,290,1000.0,3e-05,0.7500595450401306,-0.0019528397751855664,0.641357421875
1862.00457559,154.4554230093956,0.023717996,0.12666887044906616,534,2990,3.8873533636331556,614400,0.1,33.32633972167969,1148,300,1000.0,3e-05,0.8765594363212585,-0.0069215541807352565,0.611669921875
1912.9335664299995,169.05999965667723,0.018987043,0.12609413266181946,548,3090,3.9144602581858634,634880,0.1,130.62464904785156,1156,310,1000.0,3e-05,0.8821479678153992,-0.01730291737767402,0.52119140625
1972.7644513999999,97.87499765157699,0.026720226,0.12561309337615967,562,3190,3.9386883452534676,655360,0.1,107.53634643554688,1164,320,1000.0,3e-05,0.9286283850669861,-0.008368749267538078,0.594091796875
